Date,Flow,405_Martin_Luther_King,410_Lawndale_Street ,420_South_Main_Street ,430_Stella_Link_Road ,440_Rice_Avenue,460_Gessner_Road,465_Beltway_8,470_Belle_Park_Drive,475_Bellaire_Boulevard,485_SH_6,Flow CMS - 08075110
8/1/2014 3:30,362.45504,0,0,2.032,0,0,0,0,1.016,0,0,385.10848
8/1/2014 3:45,356.79168,0,0,0,0,0,0,0,0,0,0,382.2768
8/1/2014 4:00,351.12832,0,0,0,0,0,0,0,0,0,0,379.44512
8/1/2014 4:15,342.63328,0,0,0,0,0,0,0,0,0,0,373.78176
8/1/2014 4:30,336.96992,0,0,0,0,0,0,0,0,0,0,365.28672
8/1/2014 4:45,334.13824,0,0,0,0,0,0,0,0,0,0,356.79168
8/1/2014 5:00,331.30656,0,0,0,0,0,0,0,0,0,0,348.29664
8/1/2014 5:15,325.6432,0,0,0,0,0,0,0,0,0,0,342.63328
8/1/2014 5:30,317.14816,0,0,0,0,0,0,0,0,0,0,336.96992
8/1/2014 5:45,308.65312,0,0,0,0,0,0,0,0,0,0,328.47488
8/1/2014 6:00,300.15808,0,0,0,0,0,0,0,0,0,0,317.14816
8/1/2014 6:15,288.83136,0,0,0,0,0,0,0,0,0,0,308.65312
8/1/2014 6:30,278.637312,0,0,0,0,0,0,0,0,0,0,297.3264
8/1/2014 6:45,267.876928,0,0,0,0,0,0,0,0,0,0,288.83136
8/1/2014 7:00,254.001696,0,0,0,0,0,0,0,0,0,0,277.221472
8/1/2014 7:15,241.259136,0,0,0,0,0,0,0,0,0,0,268.443264
8/1/2014 7:30,229.082912,0,0,0,0,0,0,0,0,0,0,256.550208
8/1/2014 7:45,214.641344,0,0,0,0,0,0,0,0,0,0,244.657152
8/1/2014 8:00,200.766112,0,0,0,0,0,0,0,0,0,0,232.764096
8/1/2014 8:15,188.30672,0,0,0,0,0,0,0,0,0,0,218.888864
8/1/2014 8:30,176.696832,0,0,0,0,0,0,0,0,0,0,205.013632
8/1/2014 8:45,165.370112,0,0,0,0,0,0,0,0,0,0,188.30672
8/1/2014 9:00,154.043392,0,0,0,0,0,0,0,0,0,1.016,174.997824
8/1/2014 9:15,144.132512,0,0,0,0,0,0,0,0,0,0,163.387936
8/1/2014 9:30,135.92064,0,0,0,0,0,0,0,0,0,0,154.043392
8/1/2014 9:45,127.4256,0,0,0,0,0,0,0,0,0,0,145.83152
8/1/2014 10:00,118.93056,0,0,0,0,0,0,0,0,0,0,138.469152
8/1/2014 10:15,112.134528,0,0,0,0,0,0,0,0,0,0,131.67312
8/1/2014 10:30,104.77216,0,0,0,0,0,0,0,0,0,0,126.292928
8/1/2014 10:45,99.675136,0,0,0,0,0,0,0,0,0,0,120.912736
8/1/2014 11:00,94.011776,0,0,0,0,0,0,0,0,0,0,116.382048
8/1/2014 11:15,89.19792,0,0,0,0,0,0,0,0,0,0,111.568192
8/1/2014 11:30,84.9504,0,0,0,0,0,0,0,0,0,0,107.60384
8/1/2014 11:45,80.70288,0,0,0,0,0,0,0,0,0,0,104.205824
8/1/2014 12:00,76.45536,0,0,0,0,0,0,0,0,0,0,100.807808
8/1/2014 12:15,72.774176,0,0,0,0,0,0,0,0,0,0,97.69296
8/1/2014 12:30,70.225664,0,0,0,0,0,0,0,0,0,0,94.578112
8/1/2014 12:45,66.54448,0,0,0,0,0,0,0,0,0,0,92.312768
8/1/2014 13:00,62.863296,0,0,0,0,0,0,0,0,0,0,89.481088
8/11/2014 20:45,153.193888,0,0,1.016,1.016,0,0,0,1.016,0,0,88.348416
8/11/2014 21:00,160.273088,0,0,0,0,1.016,0,0,0,1.016,0,98.542464
8/11/2014 21:15,160.273088,0,0,0,0,0,0,0,0,0,1.016,108.170176
8/11/2014 21:30,156.875072,0,0,0,0,0,0,0,0,0,0,115.815712
8/11/2014 21:45,150.928544,0,0,0,0,0,0,0,0,0,0,120.912736
8/11/2014 22:00,143.566176,0,0,0,0,0,0,0,0,0,0,124.310752
8/11/2014 22:15,135.92064,0,0,0,0,0,0,0,0,0,0,125.443424
8/11/2014 22:30,126.576096,0,0,0,0,0,0,0,0,0,0,125.726592
8/11/2014 22:45,117.797888,0,0,0,0,0,0,0,0,0,0,124.027584
8/11/2014 23:00,109.302848,0,0,0,0,0,0,0,0,0,0,122.045408
8/11/2014 23:15,100.807808,0,0,0,0,0,0,0,0,0,0,118.647392
8/11/2014 23:30,92.595936,0,0,0,0,0,0,0,0,0,0,114.966208
8/11/2014 23:45,84.667232,0,0,0,0,0,0,0,0,0,0,111.285024
8/12/2014 0:00,76.45536,0,0,0,0,0,0,0,0,0,0,106.754336
8/12/2014 0:15,69.37616,0,0,0,0,0,0,0,0,0,0,102.789984
8/12/2014 0:30,63.995968,0,0,0,0,0,0,0,0,0,0,98.825632
8/12/2014 0:45,57.483104,0,0,0,0,0,0,0,0,0,0,94.578112
8/12/2014 1:00,52.102912,0,0,0,0,0,0,0,0,0,0,90.896928
8/31/2014 10:00,41.908864,0,0,0,1.016,0,0,0,0,0,0,91.746432
8/31/2014 10:15,39.64352,0,0,0,1.016,0,0,0,0,0,0,92.312768
8/31/2014 10:30,38.794016,0,0,0,0,0,0,0,0,0,0,91.180096
8/31/2014 10:45,38.510848,0,0,1.016,0,1.016,0,0,0,0,0,88.348416
9/7/2014 15:45,133.372128,0,0,1.016,0,0,0,0,1.016,0,0,96.560288
9/7/2014 16:00,122.045408,0,0,0,1.016,1.016,0,0,0,0,1.016,109.869184
9/7/2014 16:15,109.01968,0,0,0,0,0,0,0,0,0,0,115.532544
9/7/2014 16:30,104.205824,0,0,0,0,0,1.016,0,0,0,0,116.09888
9/7/2014 16:45,107.887008,0,0,0,1.016,0,0,0,0,0,1.016,113.833536
9/7/2014 17:00,112.984032,0,0,0,0,0,0,0,0,1.016,0,111.85136
9/7/2014 17:15,117.231552,0,0,1.016,0,0,0,0,1.016,0,0,109.586016
9/7/2014 17:30,118.081056,0,0,0,0,0,0,0,0,0,0,108.170176
9/7/2014 17:45,118.647392,0,0,0,0,0,0,0,0,0,0,107.60384
9/7/2014 18:00,116.382048,0,0,0,0,0,0,0,0,0,0,107.887008
9/7/2014 18:15,113.833536,0,0,0,0,0,0,0,0,0,0,107.60384
9/7/2014 18:30,110.718688,0,0,0,0,0,0,0,0,0,0,107.887008
9/7/2014 18:45,105.904832,0,0,0,0,0,0,0,0,0,0,107.320672
9/7/2014 19:00,101.374144,0,0,0,0,0,0,0,0,0,0,106.471168
9/7/2014 19:15,96.560288,0,0,0,0,0,0,0,0,0,0,105.338496
9/7/2014 19:30,91.746432,0,0,0,0,0,0,0,0,0,0,103.922656
9/7/2014 19:45,86.36624,0,0,0,0,0,0,0,0,0,0,101.657312
9/7/2014 20:00,81.552384,0,0,0,0,0,0,0,0,0,0,99.675136
9/7/2014 20:15,76.45536,0,0,0,0,0,0,0,0,0,0,97.976128
9/7/2014 20:30,72.774176,0,0,0,0,0,0,0,0,0,0,95.710784
9/7/2014 20:45,69.092992,0,0,0,0,0,0,0,0,0,0,93.162272
9/7/2014 21:00,65.978144,0,0,0,0,0,0,0,0,0,0,91.180096
9/7/2014 21:15,62.580128,0,0,0,0,0,0,0,0,0,0,89.481088
9/17/2014 14:45,41.908864,0,0,0,0,0,0,0,0,0,0,92.879104
9/17/2014 15:00,37.378176,0,0,0,0,0,0,0,0,1.016,0,93.44544
9/17/2014 15:15,37.378176,0,0,0,0,0,1.016,0,0,0,0,91.180096
9/17/2014 15:30,42.4752,0,0,0,0,0,0,0,0,0,0,87.78208
9/18/2014 10:45,174.14832,0,0,1.016,2.032,0,0,0,1.016,0,2.032,108.170176
9/18/2014 11:00,186.89088,0,0,2.032,1.016,0,0,0,3.048,3.048,7.112,122.328576
9/18/2014 11:15,194.253248,0,0,4.064,2.032,0,7.112,0,19.304,17.272,0,135.354304
9/18/2014 11:30,191.421568,0,0,2.032,1.016,9.144,18.288,0,6.096,14.224,0,149.512704
9/18/2014 11:45,182.360192,0,0,6.096,7.112,11.176,3.048,0,0,0,0,160.556256
9/18/2014 12:00,173.298816,0,0,6.096,9.144,1.016,0,0,0,0,0,165.65328
9/18/2014 12:15,167.06912,0,0,0,2.032,0,0,0,0,0,0,167.06912
9/18/2014 12:30,170.467136,0,0,0,0,0,0,0,0,0,0,167.918624
9/18/2014 12:45,172.166144,0,0,0,0,0,0,0,0,0,0,171.599808
9/18/2014 13:00,174.997824,0,0,0,0,0,0,0,0,0,0,179.81168
9/18/2014 13:15,203.314624,0,0,0,0,0,0,0,0,0,0,186.89088
9/18/2014 13:30,246.639328,0,0,0,0,0,0,0,0,0,0,199.916608
9/18/2014 13:45,274.956128,0,0,0,0,0,0,0,0,0,0,218.03936
9/18/2014 14:00,285.99968,0,0,0,0,0,0,0,0,0,0,235.02944
9/18/2014 14:15,288.83136,0,0,0,0,0,0,0,0,0,0,243.807648
9/18/2014 14:30,285.99968,0,0,0,0,0,0,0,0,0,0,253.152192
9/18/2014 14:45,280.902656,0,0,0,0,0,0,0,0,0,0,257.116544
9/18/2014 15:00,272.407616,0,0,0,0,0,0,0,0,0,0,258.249216
9/18/2014 15:15,265.045248,0,0,0,0,0,0,0,0,0,0,257.966048
9/18/2014 15:30,254.568032,0,0,0,0,0,0,0,0,0,0,254.001696
9/18/2014 15:45,244.090816,0,0,0,0,0,0,0,0,0,0,248.055168
9/18/2014 16:00,231.914592,0,0,0,0,0,0,0,0,0,0,241.825472
9/18/2014 16:15,220.021536,0,0,0,0,0,0,0,0,0,0,233.6136
9/18/2014 16:30,209.54432,0,0,0,0,0,0,0,0,0,0,225.401728
9/18/2014 16:45,195.952256,0,0,0,0,0,0,0,0,0,0,215.774016
9/18/2014 17:00,185.758208,0,0,0,0,0,0,0,0,0,0,203.314624
9/18/2014 17:15,174.997824,0,0,0,0,0,0,0,0,0,0,190.288896
9/18/2014 17:30,164.23744,0,0,0,0,0,0,0,0,0,0,178.39584
9/18/2014 17:45,155.459232,0,0,0,0,0,0,0,0,0,0,167.918624
9/18/2014 18:00,146.114688,0,0,0,0,0,0,0,0,0,0,159.140416
9/18/2014 18:15,139.318656,0,0,0,0,0,0,0,0,0,0,151.49488
9/18/2014 18:30,130.823616,0,0,0,0,0,0,0,0,0,0,144.41568
9/18/2014 18:45,123.744416,0,0,0,0,0,0,0,0,0,0,137.619648
9/18/2014 19:00,117.51472,0,0,0,0,0,0,0,0,0,0,132.239456
9/18/2014 19:15,109.586016,0,0,0,0,0,0,0,0,0,0,127.142432
9/18/2014 19:30,105.055328,0,0,0,0,0,0,0,0,0,0,122.894912
9/18/2014 19:45,98.825632,0,0,0,0,0,0,0,0,0,0,118.081056
9/18/2014 20:00,93.44544,0,0,0,0,0,0,0,0,0,0,113.550368
9/18/2014 20:15,88.348416,0,0,0,0,0,0,0,0,0,0,109.01968
9/18/2014 20:30,84.100896,0,0,0,0,0,0,0,0,0,0,105.621664
9/18/2014 20:45,79.570208,0,0,0,0,0,0,0,0,0,0,101.94048
9/18/2014 21:00,75.605856,0,0,0,0,0,0,0,0,0,0,98.825632
9/18/2014 21:15,71.641504,0,0,0,0,0,0,0,0,0,0,95.144448
9/18/2014 21:30,68.526656,0,0,0,0,0,0,0,0,0,0,92.595936
9/18/2014 21:45,65.411808,0,0,0,0,0,0,0,0,0,0,89.764256
9/19/2014 4:45,78.154368,0,0,1.016,0,1.016,2.032,0,1.016,2.032,0,95.993952
9/19/2014 5:00,86.083072,0,0,0,0,0,0,0,1.016,1.016,1.016,107.887008
9/19/2014 5:15,96.27712,0,0,0,0,0,1.016,0,0,0,0,117.797888
9/19/2014 5:30,114.68304,0,0,0,0,0,0,0,0,0,1.016,123.17808
9/19/2014 5:45,137.619648,0,0,0,0,0,0,0,1.016,0,1.016,125.726592
9/19/2014 6:00,156.875072,0,0,0,2.032,1.016,1.016,0,1.016,1.016,1.016,127.991936
9/19/2014 6:15,172.166144,0,0,0,0,1.016,1.016,0,1.016,1.016,1.016,132.239456
9/19/2014 6:30,179.81168,0,0,1.016,1.016,0,0,0,0,1.016,1.016,137.053312
9/19/2014 6:45,180.944352,0,0,0,0,1.016,1.016,0,2.032,1.016,0,142.99984
9/19/2014 7:00,179.245344,0,0,0,1.016,0,6.096,0,0,1.016,4.064,147.24736
9/19/2014 7:15,175.280992,0,0,1.016,0,3.048,13.208,0,7.112,6.096,18.288,150.362208
9/19/2014 7:30,169.051296,0,0,9.144,12.192,18.288,21.336,0,10.16,5.08,8.128,150.928544
9/19/2014 7:45,165.086944,0,0,15.24,20.32,18.288,6.096,0,3.048,3.048,6.096,150.362208
9/19/2014 8:00,160.839424,0,0,9.144,8.128,6.096,4.064,0,1.016,1.016,2.032,148.6632
9/19/2014 8:15,156.875072,0,0,3.048,4.064,0,1.016,0,2.032,1.016,1.016,146.964192
9/19/2014 8:30,152.91072,0,0,0,1.016,1.016,2.032,0,0,1.016,2.032,144.41568
9/19/2014 8:45,156.025568,0,0,2.032,0,1.016,0,0,2.032,1.016,0,142.716672
9/19/2014 9:00,201.04928,0,0,1.016,2.032,1.016,3.048,0,1.016,2.032,3.048,147.530528
9/19/2014 9:15,302.98976,0,0,1.016,1.016,2.032,1.016,2.032,0,1.016,0,157.15824
9/19/2014 9:30,376.61344,0,0,1.016,0,1.016,1.016,0,2.032,0,0,206.146304
9/19/2014 9:45,419.08864,0,0,1.016,2.032,0,0,0,1.016,2.032,0,265.611584
9/19/2014 10:00,438.9104,0,0,0,0,0,1.016,0,0,0,0,319.97984
9/19/2014 10:15,444.57376,0,0,0,0,2.032,0,0,0,0,0,365.28672
9/19/2014 10:30,444.57376,0,0,0,0,0,0,1.016,0,0,0,404.93024
9/19/2014 10:45,441.74208,0,0,0,0,0,0,0,0,0,0,424.752
9/19/2014 11:00,436.07872,0,0,0,0,0,0,0,0,0,0,438.9104
9/19/2014 11:15,427.58368,0,0,0,0,0,0,0,0,0,0,450.23712
9/19/2014 11:30,419.08864,0,0,0,0,0,0,0,0,0,0,450.23712
9/19/2014 11:45,407.76192,0,0,0,0,0,0,0,0,0,0,447.40544
9/19/2014 12:00,393.60352,0,0,0,0,0,0,0,0,0,0,441.74208
9/19/2014 12:15,382.2768,0,0,0,0,0,0,0,0,0,0,430.41536
9/19/2014 12:30,370.95008,0,0,0,0,0,0,0,0,0,0,419.08864
9/19/2014 12:45,356.79168,0,0,0,0,0,0,0,0,0,0,407.76192
9/19/2014 13:00,342.63328,0,0,0,0,0,0,0,0,0,0,390.77184
9/19/2014 13:15,328.47488,0,0,0,0,0,0,0,0,0,0,376.61344
9/19/2014 13:30,317.14816,0,0,0,0,0,0,0,0,0,0,365.28672
9/19/2014 13:45,302.98976,0,0,0,0,0,0,0,0,0,0,348.29664
9/19/2014 14:00,288.83136,0,0,0,0,0,0,0,0,0,0,334.13824
9/19/2014 14:15,274.956128,0,0,0,0,0,0,0,0,0,0,319.97984
9/19/2014 14:30,261.647232,0,0,0,0,0,0,0,0,0,0,305.82144
9/19/2014 14:45,247.772,0,0,0,0,0,0,0,0,0,0,288.83136
9/19/2014 15:00,233.896768,0,0,0,0,0,0,0,0,0,0,276.0888
9/19/2014 15:15,218.605696,0,0,0,0,0,0,0,0,0,0,262.213568
9/19/2014 15:30,205.2968,0,0,0,0,0,0,0,0,0,0,246.639328
9/19/2014 15:45,192.837408,0,0,0,0,0,0,0,0,0,0,231.065088
9/19/2014 16:00,181.793856,0,0,0,0,0,0,0,0,0,0,214.358176
9/19/2014 16:15,171.31664,0,0,0,0,0,0,0,0,0,0,196.80176
9/19/2014 16:30,161.122592,0,0,0,0,0,0,0,0,0,0,182.360192
9/19/2014 16:45,153.477056,0,0,0,0,0,0,0,0,0,0,169.9008
9/19/2014 17:00,145.83152,0,0,0,0,0,0,0,0,0,0,160.839424
9/19/2014 17:15,139.035488,0,0,0,0,0,0,0,0,0,0,159.140416
9/19/2014 17:30,133.372128,0,0,0,0,0,0,0,0,0,0,157.15824
9/19/2014 17:45,126.859264,0,0,0,0,0,0,0,0,0,0,154.892896
9/19/2014 18:00,122.045408,0,0,0,0,0,0,0,0,0,0,150.362208
9/19/2014 18:15,117.231552,0,0,0,0,0,0,0,0,0,0,143.566176
9/19/2014 18:30,111.85136,0,0,0,0,0,0,0,0,0,0,136.770144
9/19/2014 18:45,107.320672,0,0,0,0,0,0,0,0,0,0,130.823616
9/19/2014 19:00,103.073152,0,0,0,0,0,0,0,0,0,0,125.160256
9/19/2014 19:15,98.259296,0,0,0,0,0,0,0,0,0,0,120.912736
9/19/2014 19:30,93.728608,0,0,0,0,0,0,0,0,0,0,116.09888
9/19/2014 19:45,90.047424,0,0,0,0,0,0,0,0,0,0,111.568192
9/19/2014 20:00,86.36624,0,0,0,0,0,0,0,0,0,0,107.887008
9/19/2014 20:15,82.685056,0,0,0,0,0,0,0,0,0,0,104.488992
9/19/2014 20:30,80.136544,0,0,0,0,0,0,0,0,0,0,101.090976
9/19/2014 20:45,77.021696,0,0,0,0,0,0,0,0,0,0,98.542464
9/19/2014 21:00,74.473184,0,0,0,0,0,0,0,0,0,0,95.710784
9/19/2014 21:15,72.20784,0,0,0,0,0,0,0,0,0,0,93.162272
9/19/2014 21:30,69.659328,0,0,0,0,0,0,0,0,0,0,90.896928
9/19/2014 21:45,67.677152,0,0,0,0,0,0,0,0,0,0,89.19792
10/3/2014 2:45,58.898944,0,0,1.016,1.016,0,1.016,0,0,0,0,88.065248
10/3/2014 3:00,64.562304,0,0,0,0,0,0,0,0,1.016,0,89.19792
10/3/2014 3:15,67.677152,0,0,0,0,0,0,0,0,0,0,89.764256
10/3/2014 3:30,69.092992,0,0,0,0,0,0,0,1.016,0,0,90.047424
10/3/2014 3:45,71.075168,0,0,0,0,0,0,0,0,0,0,90.330592
10/3/2014 4:00,73.340512,0,0,0,0,0,0,0,0,0,0,90.61376
10/3/2014 4:15,76.172192,0,0,0,0,0,0,0,0,0,0,91.180096
10/3/2014 4:30,77.588032,0,0,0,0,0,0,0,0,0,0,92.312768
10/3/2014 4:45,76.45536,0,0,0,0,0,0,0,0,0,0,93.728608
10/3/2014 5:00,75.889024,0,0,0,0,0,0,0,0,0,0,94.86128
10/3/2014 5:15,73.057344,0,0,0,0,0,0,0,0,0,0,95.144448
10/3/2014 5:30,71.358336,0,0,0,0,0,0,0,0,0,0,95.144448
10/3/2014 5:45,68.809824,0,0,0,0,0,0,0,0,0,0,94.294944
10/3/2014 6:00,66.261312,0,0,0,0,0,0,0,0,0,0,93.162272
10/3/2014 6:15,63.146464,0,0,0,0,0,0,0,0,0,0,91.746432
10/3/2014 6:30,60.314784,0,0,0,0,0,0,0,0,0,0,90.047424
10/3/2014 6:45,56.6336,0,0,0,0,0,0,0,0,0,0,88.348416
10/6/2014 15:45,97.409792,0,0,0,0,0,0,0,0,0,0,89.19792
10/6/2014 16:00,94.011776,0,0,0,0,0,0,0,0,0,0,94.011776
10/6/2014 16:15,89.481088,0,0,0,0,0,0,0,0,0,0,97.126624
10/6/2014 16:30,84.384064,0,0,0,0,0,0,0,0,0,0,98.259296
10/6/2014 16:45,80.136544,0,0,0,0,0,0,0,0,0,0,98.542464
10/6/2014 17:00,74.473184,0,0,0,0,0,0,0,0,0,0,97.976128
10/6/2014 17:15,68.809824,0,0,0,0,0,0,0,0,0,0,96.560288
10/6/2014 17:30,64.845472,0,0,0,0,0,0,0,0,0,0,94.294944
10/6/2014 17:45,60.031616,0,0,0,0,0,0,0,0,0,0,92.0296
10/6/2014 18:00,55.21776,0,0,0,0,0,0,0,0,0,0,89.19792
10/13/2014 12:15,121.479072,0,0,0,0,0,0,0,0,0,0,111.001856
10/13/2014 12:30,153.193888,0,0,0,0,0,0,0,0,0,1.016,137.33648
10/13/2014 12:45,203.314624,0,0,0,0,0,0,0,0,0,0,168.48496
10/13/2014 13:00,227.95024,0,0,0,0,0,0,0,0,0,0,208.977984
10/13/2014 13:15,233.896768,0,0,0,0,0,0,0,0,0,0,231.631424
10/13/2014 13:30,229.932416,0,0,0,0,0,0,0,0,0,0,241.825472
10/13/2014 13:45,222.570048,0,0,0,0,0,0,0,0,0,0,244.657152
10/13/2014 14:00,214.358176,0,0,0,0,0,0,0,0,0,0,241.825472
10/13/2014 14:15,202.46512,0,0,0,0,0,0,0,0,0,0,237.011616
10/13/2014 14:30,190.572064,0,0,0,0,0,0,0,0,0,0,228.799744
10/13/2014 14:45,179.245344,0,0,0,0,0,0,0,0,0,0,218.03936
10/13/2014 15:00,167.06912,0,0,0,0,0,0,0,0,0,0,204.730464
10/13/2014 15:15,156.308736,0,0,0,0,0,0,0,0,0,0,189.439392
10/13/2014 15:30,144.698848,0,0,0,0,0,0,0,0,0,0,177.263168
10/13/2014 15:45,135.354304,0,0,0,0,0,0,0,0,0,0,165.370112
10/13/2014 16:00,124.877088,0,0,0,0,0,0,0,0,0,0,156.025568
10/13/2014 16:15,115.815712,0,0,0,0,0,0,0,0,0,0,147.24736
10/13/2014 16:30,107.037504,0,0,0,0,0,0,0,0,0,0,139.601824
10/13/2014 16:45,99.675136,0,0,0,0,0,0,0,0,0,0,132.522624
10/13/2014 17:00,92.0296,0,0,0,0,0,0,0,0,0,0,127.142432
10/13/2014 17:15,84.384064,0,0,0,0,0,0,0,0,0,0,120.912736
10/13/2014 17:30,77.588032,0,0,0,0,0,0,0,0,0,0,114.966208
10/13/2014 17:45,71.358336,0,0,0,0,0,0,0,0,0,0,109.869184
10/13/2014 18:00,66.827648,0,0,0,0,0,0,0,0,0,0,104.77216
10/13/2014 18:15,62.013792,0,0,0,0,0,0,0,0,0,0,100.241472
10/13/2014 18:30,57.766272,0,0,0,0,0,0,0,0,0,0,95.710784
10/13/2014 18:45,53.80192,0,0,0,0,0,0,0,0,0,0,92.0296
11/16/2014 3:45,63.146464,0,1.016,0,0,0,0,0,0,0,1.016,87.78208
11/16/2014 4:00,63.146464,0,2.032,0,0,0,0,0,0,0,0,88.065248
11/16/2014 4:15,61.730624,0,1.016,0,0,0,0,0,0,0,0,88.914752
11/16/2014 4:30,60.031616,0,0,0,0,0,0,0,0,0,0,88.631584
11/16/2014 4:45,57.199936,0,0,0,0,0,0,0,1.016,0,0,88.348416
11/16/2014 5:00,54.651424,0,0,0,0,0,0,0,0,0,0,87.78208
11/22/2014 23:00,67.677152,0,0,0,0,1.016,0,0,0,0,0,88.631584
11/22/2014 23:15,73.62368,0,0,0,0,0,0,0,0,0,0,92.312768
11/22/2014 23:30,77.588032,0,0,1.016,1.016,0,0,0,1.016,0,0,94.86128
11/22/2014 23:45,81.269216,0,0,1.016,1.016,1.016,1.016,0,0,1.016,1.016,96.843456
11/23/2014 0:00,82.11872,0,0,0,1.016,1.016,1.016,0,0,0,0,98.825632
11/23/2014 0:15,82.401888,0,0,1.016,1.016,1.016,0,0,0,0,0,99.958304
11/23/2014 0:30,83.817728,0,0,1.016,1.016,1.016,1.016,0,1.016,1.016,0,102.223648
11/23/2014 0:45,83.53456,0,0,1.016,1.016,1.016,0,0,0,0,0,103.922656
11/23/2014 1:00,82.968224,0,0,1.016,0,0,1.016,0,1.016,0,1.016,105.904832
11/23/2014 1:15,82.401888,0,0,0,0,0,0,0,0,0,0,107.887008
11/23/2014 1:30,81.835552,0,0,0,0,0,0,0,0,0,0,110.152352
11/23/2014 1:45,78.154368,0,0,0,0,0,0,0,0,0,0,111.001856
11/23/2014 2:00,74.190016,0,0,0,0,0,0,0,0,0,0,110.152352
11/23/2014 2:15,69.659328,0,0,0,0,0,0,0,0,0,0,108.736512
11/23/2014 2:30,65.411808,0,0,0,0,0,0,0,0,0,0,106.188
11/23/2014 2:45,61.447456,0,0,0,0,0,0,0,0,0,0,103.639488
11/23/2014 3:00,58.04944,0,0,0,0,0,0,0,0,0,0,100.807808
11/23/2014 3:15,53.80192,0,0,0,0,0,0,0,0,0,0,97.409792
11/23/2014 3:30,50.687072,0,0,0,0,0,0,0,0,0,0,94.578112
11/23/2014 3:45,47.005888,0,0,0,0,0,0,0,0,0,0,91.463264
11/23/2014 4:00,43.89104,0,0,0,0,0,0,0,0,0,0,88.914752
12/19/2014 4:15,74.190016,0,0,0,0,1.016,0,0,1.016,1.016,0,88.065248
12/19/2014 4:30,74.190016,0,0,0,1.016,0,1.016,0,0,0,0,91.180096
12/19/2014 4:45,73.340512,0,0,0,0,1.016,0,0,0,0,0,92.595936
12/19/2014 5:00,72.774176,0,0,2.032,0,0,1.016,0,0,0,0,93.44544
12/19/2014 5:15,71.358336,0,0,0,0,0,0,0,0,0,0,93.162272
12/19/2014 5:30,70.792,0,0,0,1.016,1.016,0,0,0,0,0,92.595936
12/19/2014 5:45,69.659328,0,0,1.016,0,0,0,0,0,0,0,91.746432
12/19/2014 6:00,69.37616,0,0,0,0,0,1.016,1.016,1.016,2.032,1.016,91.746432
12/19/2014 6:15,69.092992,0,0,1.016,0,1.016,0,0,4.064,1.016,5.08,92.595936
12/19/2014 6:30,69.092992,0,0,0,0,0,0,0,6.096,3.048,6.096,93.728608
12/19/2014 6:45,67.677152,0,0,1.016,3.048,0,3.048,1.016,9.144,15.24,2.032,94.86128
12/19/2014 7:00,65.978144,0,0,2.032,4.064,6.096,7.112,0,5.08,4.064,3.048,95.144448
12/19/2014 7:15,63.995968,0,0,3.048,5.08,6.096,8.128,0,8.128,6.096,3.048,94.86128
12/19/2014 7:30,66.827648,0,0,6.096,10.16,7.112,8.128,0,3.048,4.064,6.096,94.86128
12/19/2014 7:45,109.01968,0,0,3.048,1.016,2.032,2.032,0,5.08,3.048,4.064,96.27712
12/19/2014 8:00,156.308736,0,0,1.016,3.048,1.016,1.016,0,0,2.032,2.032,111.001856
12/19/2014 8:15,190.855232,0,0,2.032,2.032,3.048,3.048,0,6.096,6.096,0,139.035488
12/19/2014 8:30,219.172032,0,0,2.032,3.048,3.048,1.016,0,3.048,2.032,3.048,164.803776
12/19/2014 8:45,238.710624,0,0,1.016,1.016,0,3.048,0,4.064,4.064,3.048,187.740384
12/19/2014 9:00,253.43536,0,0,3.048,4.064,5.08,3.048,0,2.032,2.032,2.032,208.12848
12/19/2014 9:15,258.815552,0,0,2.032,2.032,1.016,2.032,1.016,0,2.032,1.016,222.570048
12/19/2014 9:30,271.274944,0,0,0,0,0,4.064,0,4.064,4.064,3.048,235.312608
12/19/2014 9:45,280.902656,0,0,7.112,7.112,6.096,3.048,0,4.064,3.048,2.032,248.904672
12/19/2014 10:00,285.99968,0,0,4.064,2.032,2.032,2.032,0,0,1.016,2.032,259.948224
12/19/2014 10:15,302.98976,0,0,1.016,2.032,1.016,0,0,0,0,0,272.124448
12/19/2014 10:30,314.31648,0,0,1.016,0,1.016,1.016,0,0,0,0,288.83136
12/19/2014 10:45,317.14816,0,0,0,0,0,0,0,3.048,1.016,1.016,305.82144
12/19/2014 11:00,314.31648,0,0,0,0,0,0,0,1.016,0,2.032,314.31648
12/19/2014 11:15,311.4848,0,0,1.016,1.016,1.016,2.032,0,2.032,4.064,3.048,319.97984
12/19/2014 11:30,302.98976,0,0,1.016,1.016,1.016,2.032,0,2.032,3.048,1.016,319.97984
12/19/2014 11:45,294.49472,0,0,1.016,0,1.016,2.032,0,0,0,1.016,317.14816
12/19/2014 12:00,288.83136,0,0,0,0,0,1.016,0,1.016,1.016,1.016,311.4848
12/19/2014 12:15,285.99968,0,0,1.016,3.048,3.048,2.032,0,1.016,0,1.016,308.65312
12/19/2014 12:30,281.185824,0,0,2.032,3.048,0,2.032,0,0,2.032,1.016,302.98976
12/19/2014 12:45,279.486816,0,0,1.016,1.016,2.032,0,0,0,0,0,300.15808
12/19/2014 13:00,281.75216,0,0,0,0,1.016,1.016,0,0,1.016,1.016,297.3264
12/19/2014 13:15,280.902656,0,0,1.016,0,1.016,0,0,0,0,0,294.49472
